Date,residual_alpha_portfolio
2025-08-04,-0.0075099938862375855
2025-08-05,5.1780466764281545e-06
2025-08-06,0.006148292650621947
2025-08-07,-0.0001151158136520531
2025-08-08,-0.00036200099510442813
2025-08-11,0.0035982786470843686
2025-08-12,-0.0031583895225927414
2025-08-13,-0.004757149129971767
2025-08-14,0.0030435498324094244
2025-08-15,0.0011957117038003257
2025-08-18,0.002131520956402939
2025-08-19,0.0010311338845812056
2025-08-20,-0.0020112577048666275
2025-08-21,0.00015489492643906482
2025-08-22,-0.008657550669630023
2025-08-25,0.002173348057930532
2025-08-26,3.436302453322331e-05
2025-08-27,-0.0012702408677298333
2025-08-28,-0.001983686467350832
2025-08-29,0.0026132002390214853
2025-09-02,-0.0007755386338618516
2025-09-03,-0.002781158558701218
2025-09-04,-0.0035273429110068656
2025-09-05,-0.002793709847490411
2025-09-08,-0.0009727391300298484
2025-09-09,-0.0004846860735113556
2025-09-10,-6.485573926577879e-05
2025-09-11,-0.0034756315046522786
2025-09-12,0.0008521966258273119
2025-09-15,-0.0036983289484467962
2025-09-16,0.0029386297693056564
2025-09-17,0.002885584363185883
2025-09-18,-0.0022326199374026355
2025-09-19,0.00023421594115979037
2025-09-22,-0.0039947340973890185
2025-09-23,-0.0003345931565409331
2025-09-24,0.005893222468850147
2025-09-25,-0.002576162206976997
2025-09-26,-0.00023492880625102994
2025-09-29,-0.0023473048846812494
2025-09-30,-0.0007905197239736411
2025-10-01,-0.0031114249672639796
2025-10-02,0.0003366981906470325
2025-10-03,-0.0021213181826911388
2025-10-06,-0.0011772227208882815
2025-10-07,-0.0001414747050127751
2025-10-08,-0.0015052481729721477
2025-10-09,0.004475322672572845
2025-10-10,0.011935621590978582
2025-10-13,-0.016534649425195027
2025-10-14,-0.0022547658478445426
2025-10-15,-0.007767899041550374
2025-10-16,0.0021656527078249815
2025-10-17,-0.00030147018626156555
2025-10-20,-0.011993221947864395
2025-10-21,0.01254989422981193
2025-10-22,-0.0004489858236996783
2025-10-23,-0.005438595360281803
2025-10-24,-0.003449896722436283
2025-10-27,-0.0013167911364166892
2025-10-28,0.004305910590897838
2025-10-29,0.0049185553734674425
2025-10-30,-0.0006758837654001945
2025-10-31,0.0006246491029244334
2025-11-03,-0.0019505701635561942
2025-11-04,0.0073140033528806625
2025-11-05,-0.002017230592742093
2025-11-06,0.005941407594155432
2025-11-07,-0.0002346264624776128
2025-11-10,-0.009485803236212679
2025-11-11,-0.004364436388248842
2025-11-12,0.002660911160034594
2025-11-13,0.014165975101800194
2025-11-14,0.0019305989780490282
2025-11-17,0.005434377870477574
2025-11-18,0.0007305646087715193
2025-11-19,-0.0006413876436590555
2025-11-20,0.007446901741470433
2025-11-21,-0.002150456008137426
2025-11-24,-0.008650138761471665
2025-11-25,-0.0038598084180243783
2025-11-26,-0.00456480224146022
2025-11-28,-0.003156671041366054
2025-12-01,0.0038455764005978815
2025-12-02,0.0010716187923573465
2025-12-03,0.00017661977591557998
2025-12-04,-0.0006410606080982135
2025-12-05,-0.00041862243923768724
2025-12-08,0.003988231885067615
2025-12-09,0.0010864806440441849
2025-12-10,-0.0029334025288599314
2025-12-11,8.419771397081524e-05
2025-12-12,0.00619287530954966
2025-12-15,0.0017473633589041196
2025-12-16,0.003624412418086354
2025-12-17,0.0026861846592631223
2025-12-18,-0.0024383974371182922
2025-12-19,-0.0017175088435342038
2025-12-22,-0.004146830874967987
2025-12-23,-0.0035625640361181387
2025-12-24,-0.0019550440721375004
2025-12-26,-0.00039968369716740715
2025-12-29,0.0057223916097472955
2025-12-30,5.325329261604751e-05
2025-12-31,0.005468378992004279
2026-01-02,-0.0037150474664499177
2026-01-05,-0.008247191336350917
2026-01-06,-0.003808515609340982
2026-01-07,0.0025471392073599273
2026-01-08,-0.006199102089349306
2026-01-09,-0.003092691355822597
2026-01-12,-0.002000977410115003
2026-01-13,0.0007411130021344833
2026-01-14,0.00022005965511915268
2026-01-15,-0.003991834785205183
2026-01-16,-0.0017558967340068406
2026-01-20,0.009796104520623204
2026-01-21,-0.008791101537861027
2026-01-22,0.00033607150086715164
2026-01-23,0.0018916531859522433
2026-01-26,0.0011884649842531956
2026-01-27,-0.0032781110216787888
2026-01-28,-0.000900931173935833
2026-01-29,-0.002080942216038214
2026-01-30,0.008028677174268159
2026-02-02,0.005587996461397567
2026-02-03,-0.0010637568633086957
2026-02-04,-0.0015444539504087557
2026-02-05,0.006883033844316283
2026-02-06,-0.010888052092935273
2026-02-09,-0.002631911485696139
2026-02-10,5.125566830720532e-05
2026-02-11,-0.00035592281499038355
2026-02-12,0.008876527264751298
2026-02-13,-0.0021695493013008478
2026-02-17,-0.0004861046228573853
2026-02-18,-0.0017630681434220932
2026-02-19,0.0014053697969710205
2026-02-20,-0.006147942390591729
2026-02-23,0.0032059208010325776
2026-02-24,-0.00020449419373574297
2026-02-25,-0.0019104946821141679
2026-02-26,0.0016859639719837508
2026-02-27,0.006696809442414935
2026-03-02,-0.007712855036066293
2026-03-03,0.0052019683984457325
2026-03-04,-0.002788651353673493
2026-03-05,0.004762787461432831
2026-03-06,0.005198304008729829
2026-03-09,-0.005139566571160606
2026-03-10,-0.0004160964950765392
2026-03-11,0.0028438230731203506
2026-03-12,0.010390754243735702
2026-03-13,0.002497812744701671
2026-03-16,-0.006782023783218058
2026-03-17,-0.0014395004505012969
2026-03-18,0.013142839118466063
2026-03-19,0.006583064981655153
2026-03-20,0.022714055000582545
2026-03-23,-0.01023383745669848
2026-03-24,0.0014123260875139661
2026-03-25,-0.009348796940723738
2026-03-26,0.011974035942531101
2026-03-27,0.005819928853451506
2026-03-30,-6.896637421403991e-05
2026-03-31,-0.011138461283029005
2026-04-01,-0.004839648666840359
2026-04-02,-0.0007198436048995276
2026-04-06,-0.000396627838148164
2026-04-07,0.0003821804792474783
2026-04-08,-0.00799001690856653
2026-04-09,-0.001633382197150075
2026-04-10,0.0018441822991162229
2026-04-13,-0.0019017194624641343
2026-04-14,-0.007292198761583744
2026-04-15,-0.0007641847798774301
2026-04-16,-0.00037679001992425853
2026-04-17,-0.011203269073677804
2026-04-20,0.0008201394209683328
2026-04-21,0.005641377855642532
2026-04-22,-0.003334407442756418
2026-04-23,0.0017744482818964674
2026-04-24,-0.001763424926930632
2026-04-27,0.0024184206597219417
2026-04-28,0.00189536626819246
2026-04-29,0.004157684806571711
2026-04-30,-0.005009029984564887
2026-05-01,-0.001528236898662148
2026-05-04,0.006063958952594466
2026-05-05,-0.005101877438304916
2026-05-06,-0.010967534465641577
2026-05-07,0.005240076598443323
2026-05-08,-0.001840697763900825
2026-05-11,0.0018478425700193324
2026-05-12,0.0026409053946858715
2026-05-13,-0.0019998598200883276
2026-05-14,-0.002179778679660201
2026-05-15,0.008726067295416869
2026-05-18,0.0006018720180138126
2026-05-19,0.00825430056427475
2026-05-20,-0.013683164686040711
2026-05-21,-0.002408103138762739
2026-05-22,-0.0018433004106077925
2026-05-26,0.0011571014326821243
2026-05-27,0.003327461511057354
2026-05-28,-0.0008794119690600495
2026-05-29,0.002521633037271389
2026-06-01,0.00825336823613604
2026-06-02,3.2857425917148583e-06
2026-06-03,0.008060830290486001
2026-06-04,-0.012798695158276637
2026-06-05,0.005558070243084182
2026-06-08,0.0028167509330971016
2026-06-09,-0.0027099133098166775
2026-06-10,0.011026821368299479
2026-06-11,-0.010964110541059748
2026-06-12,-0.0023290118949697326
2026-06-15,-0.006140677102474765
2026-06-16,-0.0004111681628088199
2026-06-17,0.007206986990280053
2026-06-18,-0.007103539715158469
2026-06-22,-0.0019320214915751355
2026-06-23,-0.001152634607711696
2026-06-24,0.00015715158228661965
2026-06-25,0.004181894250452683
2026-06-26,-0.004907706615262966
2026-06-29,0.0014230201894705565
2026-06-30,0.0012056304884395467
2026-07-01,-0.00034862237523200154
2026-07-02,-0.0011144909411118981
2026-07-06,-0.0012636355143444003
2026-07-07,0.0006277180780911973
2026-07-08,0.008615885621237595
2026-07-09,-0.004030948418632688
2026-07-10,-0.0005678335927218215
2026-07-13,0.005913233480721274
2026-07-14,0.0006200027480965946
2026-07-15,-0.0015979918245261984
2026-07-16,-0.001582144346596957
2026-07-17,0.0023670652361344395
2026-07-20,0.003063840252469883
2026-07-21,-0.0041643393248302655
2026-07-22,0.0021427263658476267
2026-07-23,0.008163628646389164
2026-07-24,-0.0014506180844001848
2026-07-27,-0.0001581437328656765
2026-07-28,0.0024961823920519313
2026-07-29,0.012123205587585287
2026-07-30,-0.0047025125752454995
2026-07-31,0.0011764641467468485
2026-08-03,-0.010627537330274273
2026-08-04,-0.009892583593808133
2026-08-05,-0.001509730010354579
2026-08-06,0.006042334341186619
2026-08-07,-0.005103002076163586
2026-08-10,0.0066661068197678116
2026-08-11,0.003104761197667834
2026-08-12,-0.003626263604623631
2026-08-13,-0.003087183617516192
2026-08-14,0.0024524035005299583
