Date,residual_alpha
2025-10-23,0.9587943569419867
2025-10-24,0.9554866154324821
2025-10-27,0.9542284391263158
2025-10-28,0.9583372614684857
2025-10-29,0.9630508963554756
2025-10-30,0.9623999858893748
2025-10-31,0.9630011481772152
2025-11-03,0.9611227468701103
2025-11-04,0.9681524018632482
2025-11-05,0.966199415219773
2025-11-06,0.9719399997628284
2025-11-07,0.9717119569189435
2025-11-10,0.9624944884933352
2025-11-11,0.9582937425242659
2025-11-12,0.9608436770383401
2025-11-13,0.9744549646439873
2025-11-14,0.9763362464028836
2025-11-17,0.9816420264944805
2025-11-18,0.98235917941752
2025-11-19,0.9817291063782065
2025-11-20,0.9890399465701466
2025-11-21,0.9869130596747568
2025-11-24,0.9783761247630616
2025-11-25,0.974599780360707
2025-11-26,0.9701509250987899
2025-11-28,0.967088477767776
2025-12-01,0.9708074903951698
2025-12-02,0.9718478259456386
2025-12-03,0.9720194734908812
2025-12-04,0.9713963500961219
2025-12-05,0.9709897017865781
2025-12-08,0.9748622338753157
2025-12-09,0.975921402823031
2025-12-10,0.9730586325120213
2025-12-11,0.9731405618244383
2025-12-12,0.9791670999824822
2025-12-15,0.9808780606952359
2025-12-16,0.9844331673190482
2025-12-17,0.9870775365911705
2025-12-18,0.9846706492557096
2025-12-19,0.9829794687076444
2025-12-22,0.9789032190973479
2025-12-23,0.9754158136941514
2025-12-24,0.9735088327897194
2025-12-26,0.973119737180205
2025-12-29,0.9786883093995244
2025-12-30,0.9787404277744448
2025-12-31,0.9840925513683119
2026-01-02,0.9804366008285988
2026-01-05,0.972350752588404
2026-01-06,0.9686475395694165
2026-01-07,0.9711148196955666
2026-01-08,0.9650947797877938
2026-01-09,0.9621100395047946
2026-01-12,0.9601848790497006
2026-01-13,0.9608964845480172
2026-01-14,0.9611079390970121
2026-01-15,0.9572713549933878
2026-01-16,0.9555904853475965
2026-01-20,0.9649515496209746
2026-01-21,0.9564685625691404
2026-01-22,0.9567900043944952
2026-01-23,0.9585999192545954
2026-01-26,0.9597391816925376
2026-01-27,0.9565930501030944
2026-01-28,0.9557312256034861
2026-01-29,0.953742404148942
2026-01-30,0.9613996940192642
2026-02-02,0.9667719921074326
2026-02-03,0.9657435817655736
2026-02-04,0.9642520352756339
2026-02-05,0.9708890146688869
2026-02-06,0.9603179245007134
2026-02-09,0.9577904527253001
2026-02-10,0.9578395449150527
2026-02-11,0.9574986279679174
2026-02-12,0.9659978906450366
2026-02-13,0.9639021105963296
2026-02-17,0.9634335533243867
2026-02-18,0.9617349543182165
2026-02-19,0.9630865475757066
2026-02-20,0.9571655469640573
2026-02-23,0.9602341439011012
2026-02-24,0.9600377815940466
2026-02-25,0.9582036345176825
2026-02-26,0.9598191313233032
2026-02-27,0.9662468571449596
2026-03-02,0.9587943352067458
2026-03-03,0.9637819530391001
2026-03-04,0.9610943011911115
2026-03-05,0.9656717890780792
2026-03-06,0.970691644610361
2026-03-09,0.9657027102828166
2026-03-10,0.965300884769782
2026-03-11,0.9680460296983937
2026-03-12,0.978104758089614
2026-03-13,0.9805478806200236
2026-03-16,0.9738977815730746
2026-03-17,0.972495855277758
2026-03-18,0.9852772118470485
2026-03-19,0.9917633557575817
2026-03-20,1.0142903231678215
2026-03-23,1.0039102408666198
2026-03-24,1.0053280894893184
2026-03-25,0.995929481321877
2026-03-26,1.0078547767274515
2026-03-27,1.0137204198226166
2026-03-30,1.0136505072007946
2026-03-31,1.0023600002718158
2026-04-01,0.9975089300328062
2026-04-02,0.9967908796086918
2026-04-06,0.9963955245970268
2026-04-07,0.9967763275161373
2026-04-08,0.9888120678052246
2026-04-09,0.9871969597773445
2026-04-10,0.9890175309363072
2026-04-13,0.9871366970490074
2026-04-14,0.9799383000492728
2026-04-15,0.9791894461151562
2026-04-16,0.9788204973042448
2026-04-17,0.9678545078981142
2026-04-20,0.9686482835338034
2026-04-21,0.9741127945104372
2026-04-22,0.9708647055583374
2026-04-23,0.9725874547670692
2026-04-24,0.970872369805713
2026-04-27,0.9732203476028044
2026-04-28,0.9750649566211692
2026-04-29,0.9791189693767335
2026-04-30,0.9742145331006692
2026-05-01,0.9727257025039718
2026-05-04,0.9786242712360894
2026-05-05,0.9736314501460924
2026-05-06,0.9629531136597825
2026-05-07,0.9679990617360692
2026-05-08,0.9662172680276735
2026-05-11,0.9680026854274227
2026-05-12,0.9705590889414384
2026-05-13,0.9686181068164429
2026-05-14,0.9665067337184715
2026-05-15,0.9749405365183724
2026-05-18,0.9755273259465302
2026-05-19,0.9835796217035562
2026-05-20,0.9701211397579528
2026-05-21,0.9677849879963216
2026-05-22,0.966001069530568
2026-05-26,0.9671188307520943
2026-05-27,0.9703368814380408
2026-05-28,0.9694835555704837
2026-05-29,0.9719282373333017
2026-06-01,0.9799499189751121
2026-06-02,0.9799531388382987
2026-06-03,0.9878523747831034
2026-06-04,0.9752091533768749
2026-06-05,0.9806294343530422
2026-06-08,0.9833916232272787
2026-06-09,0.9807267171787329
2026-06-10,0.9915410155001817
2026-06-11,0.9806696502002431
2026-06-12,0.9783856589198909
2026-06-15,0.9723777085067719
2026-06-16,0.9719778977508089
2026-06-17,0.9789829298147387
2026-06-18,0.9720286856923375
2026-06-22,0.9701507053811523
2026-06-23,0.9690324761034341
2026-06-24,0.969184761090341
2026-06-25,0.9732377892703712
2026-06-26,0.9684614237337451
2026-06-29,0.9698395638924415
2026-06-30,0.9710088320395652
2026-07-01,0.9706703166341684
2026-07-02,0.9695885133594734
2026-07-06,0.968363306879692
2026-07-07,0.9689711660335805
2026-07-08,0.9773197107704029
2026-07-09,0.9733801854277744
2026-07-10,0.9728274674599987
2026-07-13,0.9785800234115485
2026-07-14,0.9791867457152962
2026-07-15,0.9776220133009587
2026-07-16,0.9760752741595058
2026-07-17,0.9783857080088192
2026-07-20,0.9813833255234579
2026-07-21,0.9772965123482478
2026-07-22,0.9793905913525073
2026-07-23,0.9873859724400765
2026-07-24,0.9859536524921719
2026-07-27,0.9857977301011343
2026-07-28,0.9882584610371375
2026-07-29,1.0002393215339613
2026-07-30,0.9955356835461929
2026-07-31,0.9967068955846922
2026-08-03,0.9861143558445241
2026-08-04,0.9763591371462779
2026-08-05,0.9748850984560442
2026-08-06,0.9807756801651563
2026-08-07,0.9757707798330227
2026-08-10,0.9822753720829978
2026-08-11,0.9853251025436657
2026-08-12,0.9817520539855896
2026-08-13,0.9787212051280625
2026-08-14,0.9811214244375615
